#0:PFC	1:FBS_max	2:Gene1	3:Gene2	4:FBS_PPI	5:FBS_Metabolic	6:FBS_Signaling	7:FBS_Complex	8:LLR_MEX	9:LLR_PIN	10:LLR_SCL	11:LLR_PHP	12:LLR_MIR	13:LLR_TFB	14:LLR_PEX	15:LLR_GIN	16:LLR_DOM	17:LLR_QMS	18:LLR_HSA	19:LLR_MMU	20:LLR_RNO	21:LLR_CFA	22:LLR_GGA	23:LLR_DRE	24:LLR_CIN	25:LLR_DME	26:LLR_CEL	27:LLR_BTA	28:LLR_SCE	29:LLR_ATH	30:LLR_SPO	31:LLR_BSU	32:LLR_ECO	33:LLR_PFA	34:LLR_OSA	35:Max_category
1.000	17.137	HSP60	EFT2	13.618	14.001	-1.314	17.137	2.400	7.956	0.000	2.331	-0.093	1.663	0.381			2.499	5.535	3.446	-0.558		-0.185	-0.091		-0.191	0.139		9.909	2.838	-0.201			1.252		Complex
1.000	16.229	SNU23	RPL4A	5.491	7.003	-3.545	16.229	1.957	12.058	0.000	1.163	0.089	0.528	0.075			0.359	-0.105	-1.173	1.534	0.000	0.356	-0.091		0.449			13.131	-0.474	-0.201			1.589	0.520	Complex
0.999	14.393	OLA1	RNH1	1.036	3.782	0.708	14.393	2.524	12.189	-0.278	0.989		-0.556		-0.476				1.146	-0.006	1.188	1.078	0.187		0.440	0.463		12.953		0.000					Complex
0.987	11.231	AGX1	EFT1	1.272	3.368	-5.374	11.231	-1.944	12.062	-0.278	1.163		-0.238	-0.075			0.541	-1.767	0.406	-0.756	-0.662	-0.105	-0.091		1.072	0.300	-0.206	12.303	0.084					-2.530	Complex
1.000	18.443	SAM1	ADO1	10.232	8.373	-3.661	18.443	2.298	12.001	-0.278	2.331	-0.093	0.690	-0.075			1.569	1.042	0.600	-0.519	0.319	-0.249	0.080		0.535	-0.005	0.000	16.332	2.579	-0.185		-0.243		-0.152	Complex
1.000	16.420	OLA1	TIF1	16.006	13.232	-3.835	16.420	3.257	7.575	0.000	2.331	0.089	1.073	0.075	0.000	-0.305	2.324	3.250	2.771	0.654	0.604	-0.303	0.080		0.391	0.705		11.837	1.870	-0.201	0.180		1.203		Complex
1.000	22.268	SAH1	SPE3	14.544	14.895	-0.900	22.268	5.379	12.056	-0.278	1.163		1.806	-0.075			2.218	5.431	3.516	3.094		0.295	-0.091		1.194	-0.097	0.000	16.931	1.757	-0.185			-0.157		Complex
1.000	22.323	ATP1	TEF2	12.354	11.841	-4.056	22.323	1.231	15.045	0.000	2.331	-0.093	1.073	-0.075			2.811	2.889	2.962	-0.402	0.063	0.107	1.943		0.354	0.769	0.283	16.075	2.516				-0.284		Complex
1.000	33.620	RPP0	RPS11A	29.935	33.620	6.793	24.080	11.605	5.395	3.320	3.899		5.912	0.000			3.488	11.774	5.936	9.985	1.326	0.342	3.127		2.397	7.595	0.663	21.384	5.444				-0.543	8.361	Metabolic
1.000	17.273	GUA1	PGK1	5.841	5.992	-3.159	17.273	-0.538	13.457	-0.278	2.850	0.089	0.952	0.000			0.741	1.761	-0.337	-0.777	0.274	-0.041	0.080		-0.056	0.166	0.145	15.205	0.006	-0.185	0.356	0.208	0.621	0.318	Complex
1.000	23.497	GUA1	HSP60	12.811	12.835	3.203	23.497	4.840	13.786	-0.278	2.850	-0.093	1.073	-0.075			1.394	1.472	2.267	0.595		-0.105	-0.091		-0.326	0.667		15.908	4.952	-0.185	-0.606	2.354	0.249		Complex
0.991	11.633	ATP1	ADO1	11.633	11.596	-3.034	4.164	8.059	0.229	-0.668	2.407		0.426	0.000			1.181	1.378	0.996	7.955	1.769	1.249	-0.110		0.640	1.557	-0.281	2.419	-1.369	-0.093		-0.406			PPI
1.000	18.501	DBP2	RPL4A	18.501	18.071	-2.762	16.293	4.299	6.859	-0.668	2.607		3.623	-0.109		0.000	1.891	5.434	1.693	2.060	0.000	0.267	-0.212		0.530	0.947	0.173	11.674	0.520	3.366			2.849	-0.910	PPI
1.000	22.759	GUA1	OLA1	10.634	11.575	-2.828	22.759	4.699	13.584	0.000	2.850	-0.093	0.324	0.000			1.394	5.578	2.134	-0.529	0.677	-0.059	-0.091		0.568	2.049		17.674	3.046	0.000	0.825	-0.243	1.751		Complex
1.000	18.277	CAA42329	PRP43	6.854	7.251	-4.092	18.277	1.091	13.723		2.331	0.089		-0.075			1.118	2.171	0.708	-0.372	0.620	0.426	0.187		-0.302	0.705	-0.206	14.522	-0.810	-0.201		-0.243	1.030	-0.239	Complex
1.000	24.519	GUA1	RPL20A	12.518	13.593	-3.015	24.519	6.220	13.263	0.000	2.029		1.940	-0.075			1.143	3.152	-0.585	1.048	0.504	0.623	0.080		0.474	-0.350	0.145	19.784	3.722				0.877	4.204	Complex
1.000	17.064	TIF2	PRO2	4.275	3.696	-4.528	17.064	1.355	13.469	-0.278	1.163	0.089	0.324	-0.075			1.017	3.941	0.764	0.462	-0.155	0.595			-0.784	0.002	0.000	14.615	-0.710	-0.201	0.000			-0.566	Complex
1.000	23.243	GUA1	RPL7A	12.218	14.402	-4.089	23.243	6.425	12.759	-0.278	2.029	0.089	1.073	-0.075			1.222	2.506	0.142	0.603	0.118	0.483	-0.091		0.583	-0.610	0.474	18.838	3.627	0.539			0.368	4.993	Complex
1.000	24.207	KRS1	SAH1	12.182	17.518	-3.325	24.207	6.071	12.538	0.000	2.850		0.324	-0.075			2.499	5.252	4.881	1.638	-0.290	0.217			1.444	2.562	-0.206	19.125	1.572	-0.201			-0.278		Complex
1.000	20.701	ATP1	SAM1	10.078	9.497	-3.558	20.701	0.919	14.291	-0.278	2.850	-0.093	1.073	0.000			1.939	1.869	0.833	-0.685	-0.246	-0.105	0.080		0.130	-0.448	0.474	16.444	1.516	-0.016	0.825	-0.243	0.397		Complex
1.000	14.654	AGX1	BMH1	2.328	3.049	-2.790	14.654	-1.643	13.518	-0.278	1.134		1.383	0.000			0.541	0.208	-1.024	-1.255	-0.694	0.000	-0.091		-0.969	0.020	-0.206	15.207	0.006					-1.159	Complex
1.000	23.003	GUA1	SAH1	14.263	13.388	-2.980	23.003	4.215	13.689	0.000	2.850		0.855	0.000			1.394	4.268	1.844	-0.430	0.204	0.000	-0.091		0.654	0.613	-0.206	19.814	1.230	0.258			-0.427		Complex
1.000	21.793	CAA42329	SAH1	11.473	13.184	-0.855	21.793	1.659	13.797		4.009			-0.075			2.404	2.962	1.479	0.832	-0.365	0.102	1.069		0.795	1.337	-0.206	16.200	1.719	-0.201			-0.157		Complex
0.999	14.243	SAM1	TEF2	12.044	10.507	1.688	14.243	0.048	7.407	-0.278	2.850	-0.093	2.182	-0.075			2.202	1.569	-0.146	-0.780	0.393	-0.254	-0.091		0.113	-0.541	0.283	10.566	2.692				-0.284	-0.244	Complex
1.000	24.057	RPP0	EFT1	24.057	21.529	2.071	21.936	6.606	8.388	1.465	3.906		1.403	0.000			2.288	9.911	3.981	0.633	2.751	3.061	-0.212		0.941	3.509	0.173	17.106	3.457	1.012			2.701	0.233	PPI
1.000	20.945	DBP2	PAB1	9.278	8.845	0.487	20.945	2.808	13.797	-0.278	2.331	-0.093	0.855	0.075	-0.289	0.621	1.118	3.336	0.691	0.925	0.124	-0.185	0.000		-0.112	-0.144	0.000	17.963	0.374	-0.016			-0.158	-0.619	Complex
0.999	13.748	AGX1	ILV5	1.546	4.318	-3.277	13.748	-0.883	12.175	-0.278	0.360		1.448				0.927											12.889	0.797		0.356			-0.606	Complex
1.000	22.417	RPS11B	SAM1	10.744	10.577	-3.907	22.417	3.278	12.015	0.000	2.029	-0.093	3.045	-0.075			2.218	1.833	1.227	-0.913	-0.327	-0.114	0.080		-0.384	-0.423	-0.206	20.273	1.091				-0.416	-0.244	Complex
0.871	8.816	ATP1	PUT2	7.847	8.816	-2.509	2.205	4.703	-0.211	3.320	0.895	-0.108	-0.326	-0.206			0.749	-0.909	1.977			0.243			2.388	1.058		7.464		-0.344	-0.546				Metabolic
1.000	20.876	ATP1	RVB2	8.654	10.868	-4.384	20.876	3.491	13.958	0.000	2.029	-0.093	-0.038	-0.075			1.604	6.156	1.776	1.119	0.449		0.000		-0.015	0.155		15.065	-0.136	-0.201			-0.439		Complex
0.998	13.198	SAM1	EFT1	13.198	12.544	0.445	12.171	0.850	6.759	-0.273	2.607		0.975	0.454			1.827	5.613	0.367	-1.476	-0.297	-0.423	-0.503		1.751	-0.791	0.000	8.993	1.322	-0.343			-0.706	-0.801	PPI
1.000	22.733	SSC1	RPL7A	11.130	11.396	-3.377	22.733	2.524	14.995	0.000	2.029	0.089	0.618	0.075			2.404	4.108	0.986	-0.611		0.237	0.882		-0.314	0.182		15.603	2.710	2.262			1.137	-0.233	Complex
1.000	21.585	RVB1	RPS11B	9.964	9.847	-7.346	21.585	3.466	13.262	0.000	2.331	-0.093	0.755	-0.075			1.939	4.098	1.949	1.779	0.236	-0.303	0.187		-0.221	-0.470	0.283	17.360	1.051				2.154	1.876	Complex
1.000	25.016	RPP0	TEF2	25.016	24.693	0.847	23.212	6.966	8.389	-0.273	3.906		3.627	0.000			2.401	3.875	4.087	0.835	0.168	0.688	1.484		-0.080	1.448	-0.281	18.074	1.983				2.054	5.096	PPI
1.000	22.954	RVB2	SAH1	12.069	10.221	-0.392	22.954	4.920	13.798	-0.278	2.029		0.958	-0.075			1.604	5.883	3.090	1.629	0.184		-0.091		0.500	1.582		17.162	-0.689	-0.201			-0.305		Complex
0.887	8.973	RPL20A	LEU1	8.244	8.973	1.072	2.657	3.387	-0.325	0.385	1.555		2.449				1.521											5.421	4.407					-0.622	Metabolic
1.000	24.145	HSP60	PRP43	14.577	14.483	-4.286	24.145	3.409	15.021	-0.278	2.331	0.089	1.710	-0.075	0.000		1.939	4.117	2.667	2.597		0.713	0.187		0.295	0.816		15.005	2.201	0.084		2.354	0.249		Complex
1.000	18.322	SSC1	EFT2	15.627	15.670	0.782	18.322	2.128	8.913	0.000	2.850	-0.093	1.644	0.381			2.499	4.838	3.398	-0.910		0.285	-0.091		0.104	0.283		11.243	2.383	2.378			1.317	-0.508	Complex
1.000	15.999	BAA09202	TUB2	15.999	12.314	3.918	13.128	3.823	7.196				0.536	1.779			2.665	9.124	4.892	-0.533	1.324	-0.601	1.720		6.066	-0.600	-0.016		3.584					1.582	PPI
1.000	23.181	ATP1	HSP60	20.904	23.181	1.643	21.904	7.694	5.472	2.105	3.899	0.175	0.611	-0.206			3.430	7.325	6.813	5.815		0.243	3.592		2.277	4.318		10.169	-1.920	0.177	-1.257	-0.033	-0.573		Metabolic
1.000	26.394	DBP2	RPP0	14.451	19.539	-5.094	26.394	3.622	15.010	-0.278	2.850		3.045	-0.075			2.219	4.643	2.651	2.202	0.187	0.080	-0.091		-0.252	2.130	0.000	18.233	1.135	2.705			1.852	-0.619	Complex
1.000	14.822	PGK1	TEF4	10.206	13.049	-0.877	14.822	2.073	7.738	-0.278	1.134	0.089	1.940	-0.075			2.202	3.203	1.508	-0.813	-0.080				0.275	1.545	0.000	8.851	1.899	-0.201			1.284	0.246	Complex
1.000	14.546	TIF2	HSP60	14.536	10.814	0.596	14.546	2.985	6.208	0.000	2.029	-0.093	1.169	-0.075			2.324	4.422	4.467	1.780		0.525	0.080		1.682	1.992		7.010	2.070	-0.201	-0.674		0.368		Complex
1.000	16.516	BAA09202	HSP60	10.763	11.480	0.811	16.516	1.630	9.980		2.331	-0.093	0.469	-0.075			2.273	4.048	2.455	0.426		-0.185	0.962		-0.384	0.549		10.089	1.164	0.523			1.238		Complex
1.000	27.947	RPL20A	TEF1	18.158	19.035	2.440	27.947	6.181	13.798	0.680	2.850		1.495	0.075			2.867	4.348	2.079	0.394	0.677	-0.105	1.836		-0.391	-0.070	-0.206	21.009	2.971				1.930	4.588	Complex
1.000	25.414	ATP1	OLA1	12.663	14.527	-3.790	25.414	4.391	13.848	-0.278	2.850	-0.093	2.401	0.075			2.219	7.066	3.061	0.944	1.521	0.295	0.000		0.386	0.458		18.029	0.266	0.242	0.825	-0.243	-0.439		Complex
0.999	14.391	PGK1	RPS11A	7.390	9.477	-2.636	14.391	2.647	5.735	-0.278	2.850	-0.093	0.683	-0.075			2.921	0.763	0.429	0.161	-0.224	0.119	1.943		-0.468	1.131	0.000	9.719	1.575				1.860	0.766	Complex
0.999	14.425	RPL20A	POL30	13.002	14.425	0.310	6.243	9.326	-0.449	-0.764	2.401		2.202	0.000			1.710	3.704	2.716	7.715	1.675	1.393	-0.672		-0.872	1.065	-0.346	5.911	2.669				-1.108	4.411	Metabolic
1.000	21.652	RVB1	TIF1	10.748	11.622	-5.407	21.652	3.094	13.797	0.000	2.331	0.089	0.268	-0.075		0.210	1.939	4.706	2.454	1.245	-0.209	0.000	0.080		0.487	1.612	0.145	16.803	0.957	-0.016			0.956	0.562	Complex
1.000	21.532	RPS11B	TEF2	19.371	20.742	1.008	21.532	5.886	7.409	0.000	2.850	-0.093	3.045	0.075			2.361	4.993	1.836	-0.405	0.182	-0.303	0.791		-0.608	0.718	-0.206	14.701	1.698				1.930	4.588	Complex
1.000	24.786	DBP2	RPL20A	11.474	10.799	-3.323	24.786	3.742	15.070	-0.278	2.850		1.663	-0.075		0.210	1.604	3.976	1.114	1.443	0.187	0.289	0.000		1.986	0.399	0.145	18.325	1.096				1.804	-0.576	Complex
1.000	19.499	SAM1	TEF4	9.311	11.221	-4.216	19.499	2.214	12.014	-0.278	1.163	0.089	2.155	-0.075			2.218	1.611	0.599	-0.685	-0.166				0.496	-0.404	-0.206	16.949	1.650	0.084			-0.271	-0.244	Complex
1.000	19.734	RPS11B	EFT1	16.916	18.140	-1.530	19.734	4.869	7.191	0.680	4.009	-0.093	0.785	0.075			2.218	5.532	1.811	0.144	0.182	0.707	-0.091		-0.666	0.635	0.000	15.223	3.233				1.193	0.071	Complex
1.000	19.366	SSC1	CAR2	7.096	7.674	-0.629	19.366	2.295	12.015	-0.278	2.029	0.089	1.073	-0.075			2.219	1.545	0.864	-0.761		0.080	-0.091		-0.093	0.840		15.520	0.287	-0.016	-0.138		2.162	0.594	Complex
1.000	16.329	DBP2	PGK1	3.426	3.087	-4.862	16.329	-1.859	12.525	-0.278	4.009	-0.444	0.683	-0.075			1.768	0.504	0.340	-0.798	0.478	-0.177	-0.206		-0.697	0.825	0.000	14.698	-0.858	-0.201		-0.243	0.368	-0.772	Complex
1.000	15.892	PGK1	EFT1	11.013	14.095	-2.172	15.892	2.980	7.517	-0.278	2.850	-0.093	-0.173	0.887			2.202	3.657	1.302	-0.867	-0.276	-0.185	-0.091		0.428	1.291	0.000	10.022	1.079	-0.201			2.209	-0.233	Complex
1.000	19.693	TIF2	BAA09202	8.224	4.075	-2.137	19.693	0.674	14.447		2.331	-0.093	0.469	-0.075			1.939	4.011	2.046	-0.532	0.251	-0.109	0.080		-0.318	0.586	0.000	14.522	1.468	-0.201			-0.305	-0.399	Complex
0.893	9.029	RPP0	ADO1	8.799	9.029	-6.388	4.975	5.304	-0.205	-0.764	1.641	0.052	1.321	-0.206			1.887	2.593	-0.459	0.271	1.085	0.345	-0.844		0.929	-0.140	-0.346	5.543	4.022	0.248				1.333	Metabolic
1.000	20.053	BAA09202	OLA1	8.416	7.928	-2.665	20.053	1.356	13.796		2.850	-0.093		-0.075			2.218	3.873	1.492	-0.560	0.188	-0.114	-0.091		0.913	0.184		15.041	0.914	0.242			-0.427		Complex
1.000	19.214	PGK1	TEF2	15.480	15.214	0.990	19.214	1.878	8.729	-0.278	4.009	0.089	1.940	-0.075			2.921	2.791	1.466	-0.876	-0.199	-0.303	1.943		0.610	0.375	-0.206	11.899	2.851				1.930	-0.433	Complex
1.000	24.962	RPL20A	KRS1	14.880	18.461	-3.272	24.962	6.456	12.540	0.000	2.331		1.448	0.075			2.111	2.922	2.902	1.902	0.757	0.483			0.661	0.296	0.000	19.877	3.887				1.185	5.025	Complex
1.000	23.359	RPL20A	PGI1	13.490	14.642	-3.974	23.359	3.515	12.540	-0.278	2.850		1.940	-0.075			2.867	1.649	-0.124	0.904	0.138	0.314	1.836		0.065	-0.301	-0.206	19.213	0.505				1.705	-0.270	Complex
1.000	23.242	RPL7A	SAH1	14.504	15.090	-3.465	23.242	4.565	13.796	0.000	2.331		0.221	-0.075			2.404	4.539	2.517	0.794	0.214	0.217	0.962		0.544	0.518	-0.206	19.087	2.063	-0.201			-0.284		Complex
1.000	20.332	SAM1	RPS11A	7.428	8.447	-4.026	20.332	2.420	12.015	0.000	2.029	-0.093	1.819	-0.075			2.218	1.833	1.227	-0.913	-0.327	-0.114	0.080		-0.384	-0.423	-0.206	18.322	1.091				-0.416	-0.244	Complex
1.000	19.556	RVB1	BAA09202	8.785	5.424	-4.217	19.556	0.901	14.017		2.959	-0.093	-0.142	0.075			1.838	4.041	2.704	-0.594	0.292	0.080	-0.091		0.328	0.549	0.283	15.149	-1.175	-0.201			-0.439	-0.292	Complex
1.000	17.498	LEU1	TEF4	8.325	9.804	3.732	17.498	2.455	12.179	-0.278	0.275		1.940				0.927											15.575	2.421	-0.201				0.238	Complex
1.000	17.826	LEU1	RPS11A	5.141	8.313	0.359	17.826	2.436	12.190	0.680	1.268		0.324				0.927											14.665	3.303					0.238	Complex
1.000	21.227	TIF2	TUB2	10.580	5.319	-2.048	21.227	1.647	14.447	0.000	2.331	-0.093	1.031	-0.075			1.939	4.011	2.046	-0.532	0.251	-0.109	0.080		-0.318	0.586	0.000	16.731	1.468	-0.201			-0.305	-0.399	Complex
1.000	21.345	SSC1	POL30	10.907	12.374	1.861	21.345	3.206	14.017	0.000	2.029	-0.093	0.443	0.075			1.667	4.653	1.717	-0.335		1.014	-0.091		-0.627	0.644		13.744	2.255	-0.201			0.771	-0.200	Complex
1.000	17.472	LEU1	EFT1	6.026	7.807	1.743	17.472	3.271	12.179	0.000	1.268		-0.173				0.927											14.453	3.644	-0.016				-0.566	Complex
1.000	16.575	LEU1	TEF2	4.655	6.929	1.115	16.575	0.759	12.190	0.000	0.989		1.710				0.927											15.482	1.283					0.196	Complex
1.000	16.135	CAA42329	LEU1	4.376	7.066	1.974	16.135	1.780	12.130		1.298						0.927											13.489	2.684	-0.201	-0.138	0.208		-0.399	Complex
0.998	13.078	POL30	SAH1	12.160	13.078	-2.902	5.162	7.235	0.881	-0.764	2.401		0.638	0.774			1.914	9.177	3.459	2.729	1.277	-0.091	-0.333		-0.387	5.499	-0.346	2.400	1.428	-0.344			1.320		Metabolic
1.000	17.493	CAA42329	TEF1	12.906	12.329	0.080	17.493	1.819	8.729		4.009	0.089		-0.075			2.921	2.791	1.466	-0.876	-0.199	-0.303	1.943		0.610	0.375	-0.206	9.920	2.851				1.930	-0.433	Complex
1.000	16.748	SSC1	TEF1	12.945	14.120	0.605	16.748	2.768	7.956	0.680	2.850	-0.093	0.443	-0.075			2.218	3.900	1.599	-0.884		0.426	-0.091		0.267	-0.212		11.626	1.259				1.263	-0.233	Complex
1.000	17.580	LEU1	SAM1	5.243	6.441	2.297	17.580	0.784	12.489	0.680	0.989		1.710				0.927											16.297	1.459	-0.201	0.113	-0.243		-0.455	Complex
1.000	16.007	RVB2	ILV5	3.248	4.516	-1.300	16.007	2.514	12.179	0.000	0.989		0.324															15.716	0.128	-0.201				0.855	Complex
0.996	12.388	CAA42329	POL30	11.105	12.388	-0.162	4.974	6.015	4.159		2.651	0.201	0.000	-0.206			-0.432	2.672	-1.104	0.303	0.669	3.281	0.483		2.751	4.556	-0.346	2.326	0.077	-0.344			-1.164	0.259	Metabolic
1.000	18.447	RVB1	PRO2	6.202	8.145	-1.442	18.447	4.250	13.261	-0.278	1.134	0.089	-0.457	-0.075			0.523	6.078	1.767	1.044	-0.365	0.289			-0.859	-0.205	-0.206	14.498	-0.300	-0.201				-0.399	Complex
1.000	18.795	CAA42329	KRS1	7.094	8.503	-4.127	18.795	2.891	14.339			0.089		-0.075			1.551	1.709	1.343	0.896	0.275	1.437			0.733	1.014	-0.206	12.190	0.631	-0.201	0.000	2.147	1.930	0.318	Complex
1.000	21.991	SUB2	TUB2	11.986	10.670	0.515	21.991	3.009	13.797	0.000	2.331	0.089	1.073	-0.075			1.768	3.939	1.004	-0.038	-0.167		0.080		1.692	0.265	0.145	17.763	-0.273	0.242			-0.305	0.334	Complex
1.000	24.607	TIF2	RPS11B	14.429	18.219	-1.374	24.607	4.668	13.262	0.680	2.331	-0.093	1.464	0.075			2.219	4.679	1.903	1.585	-0.282	-0.114	0.080		0.317	0.398	0.000	19.786	1.599				1.860	1.873	Complex
0.985	11.071	SUB2	PRP22	11.071	8.566	5.976	9.167	2.513	5.983	0.602	1.503		0.354	0.000		0.814	-0.698	2.005	1.317	1.515	0.372		-0.110		2.063	0.244	-0.281	7.907	1.199	-0.343			1.211		PPI
1.000	17.876	LEU1	SAH1	6.788	10.012	1.961	17.876	1.608	12.179	0.680	0.989		1.492				0.927											16.471	2.140	-0.201					Complex
1.000	17.461	TIF2	OLA1	15.719	11.687	-3.035	17.461	4.298	7.575	0.000	2.331	0.089	1.073	0.075		-0.305	2.324	3.250	2.771	0.654	0.604	-0.303	0.080		0.391	0.705		13.030	1.870	-0.201	0.180		1.203		Complex
1.000	23.921	SSC1	KRS1	14.752	15.506	-6.214	23.921	3.739	13.008	0.000	4.009	-0.093	0.683	0.075			2.499	3.795	2.301	0.338		-0.109			-0.268	0.424		18.838	2.579	0.523	0.825	0.858	1.030	-0.200	Complex
1.000	16.131	LEU1	TIF1	3.259	5.231	0.986	16.131	1.652	12.514	0.000	0.989		0.420			0.210	0.346											14.740	1.254	-0.201	0.113			0.196	Complex
1.000	18.669	SSC1	PGI1	11.710	16.506	-1.525	18.669	2.879	8.717	0.000	2.850	0.089	1.492	0.000			2.641	2.790	2.111	-0.520		0.295	0.882		0.641	0.341		12.270	0.273	0.958	0.825	-0.243	2.418	0.095	Complex
1.000	21.980	BAA09202	RPL7A	11.600	9.204	-3.315	21.980	-0.413	15.138		4.009	0.089	0.469	-0.075			2.761	3.589	1.248	-1.330	-0.179	0.120	1.836		0.177	-0.372	0.145	16.200	3.642	-0.201			-0.439	0.520	Complex
0.997	12.675	SNU23	PAB1	0.808	2.802	-1.424	12.675	-0.108	12.058	0.000	0.556	-0.093	-0.173	0.075			0.359	0.157	-0.570	-0.142	-0.080	-0.254	0.000		-0.112			11.888	-0.819	-0.201			0.562	0.095	Complex
1.000	20.503	GUA1	PAB1	9.480	11.060	-3.707	20.503	4.295	12.015	-0.278	2.029	-0.093	1.492	-0.075			1.118	1.666	-0.321	-0.533	0.303	-0.105	-0.091		-0.112	-0.248	0.283	19.529	0.481	0.539			-0.179	0.660	Complex
1.000	23.200	DBP2	RPL7A	11.756	12.375	-1.294	23.200	3.527	13.796	-0.278	2.850	-0.093	1.495	-0.075		0.210	1.768	4.092	1.483	1.797	0.207	-0.185	0.000		-0.607	0.906	0.145	18.596	0.392	-0.016			1.262	-0.619	Complex
0.999	14.354	RVB2	SNU23	2.353	5.589	-1.316	14.354	1.809	12.058	0.000	0.556	0.089	-0.556	-0.075			0.473	-0.264	0.036	0.989	0.426		0.187		0.435			12.700	0.952	-0.201			1.195	0.545	Complex
1.000	19.238	RVB2	BMH1	8.245	2.826	2.110	19.238	1.173	14.015	-0.278	2.959	0.089	-0.249	-0.075			1.604	4.098	1.541	0.420	0.140		0.000		0.605	-0.345		15.443	-0.818	-0.201			-0.305	-0.227	Complex
1.000	14.730	SNU23	PGK1	1.427	3.531	-2.015	14.730	2.207	12.058	-0.278	1.134	0.089	-0.269	0.075			-0.285	0.148	-0.732	0.824	-0.259	1.652	-0.091		-0.594			11.978	-0.861	-0.201			1.252	-0.619	Complex
0.993	11.919	POL30	TIF1	11.919	11.809	-1.915	7.160	5.119	2.355	-0.273	1.503		0.982	0.454			1.778	4.115	2.531	2.675	-0.718	3.089	0.126		1.512	1.995	0.760	3.282	0.543	-0.172			-0.747	1.228	PPI
1.000	15.317	SNU23	PRP40	5.674	9.255	0.147	15.317	2.223	12.058	0.680	0.556	0.089	-0.723	0.075			0.359	-0.085	-0.977	0.217	0.457	-0.059	0.187		0.435			13.195	2.086	-0.201			0.414		Complex
1.000	15.969	SNU23	RPP0	4.130	5.580	-2.447	15.969	2.035	12.058	0.000	1.163		0.429	-0.075			0.359	-0.012	0.025	1.296	-0.081	0.120	0.000		0.275			12.967	-0.633	-0.201			1.037	0.520	Complex
1.000	16.428	RVB1	ILV5	5.778	5.331	-1.766	16.428	2.652	12.170	0.293	0.989		0.324				0.000											16.089	0.935	-0.201				0.574	Complex
1.000	24.338	GUA1	RPP0	11.959	13.305	-5.122	24.338	6.296	13.263	-0.278	2.029		1.710	-0.075			1.394	3.670	0.390	1.171	0.381	0.672	-0.091		0.112	1.519	-0.206	19.494	3.572	0.539			2.031	4.498	Complex
0.997	12.754	SNU23	GUA1	0.459	1.599	-2.964	12.754	0.260	12.063	-0.278	0.788	-0.093	-0.269	-0.075			0.359	-0.174	-0.299	-0.900	-0.259	-0.041	-0.091		0.381			11.970	-0.436	-0.185			-0.274	0.545	Complex
1.000	15.104	SNU23	PRP28	5.059	9.056	-0.443	15.104	2.226	12.063	0.680	0.556	0.089	-0.723	-0.075	1.303		-1.016	-0.616	-0.327	1.013	0.730		-0.091		0.108			14.221	1.238	-0.185			-0.158	-0.270	Complex
0.871	8.822	PUT2	SSC1	7.476	8.822	-0.765	2.318	2.856	-0.455	3.320	1.360	-0.211	0.493	-0.206			1.665	-1.359	0.623			0.255	1.254		1.345	1.764		5.791		0.599	-0.955				Metabolic
0.874	8.847	GUA1	SPE3	8.847	8.034	-4.209	2.382	3.448	1.883	-0.668	0.974		2.026	-0.109			1.293	3.354	2.388	1.163		-0.198	-0.159		0.360	-0.953	0.173	4.273	1.715	0.220	1.916	1.063	-0.882	-0.670	PPI
1.000	22.180	SUB2	OLA1	11.863	12.641	-1.374	22.180	5.154	12.538	-0.278	2.331	0.089	0.683	-0.075		-0.305	2.043	1.015	2.839	1.780	0.202		0.080		2.453	1.249		17.913	3.824	0.242			1.203		Complex
1.000	21.659	RVB1	TIF2	11.333	11.466	-5.691	21.659	3.101	13.797	0.000	2.331	0.089	0.268	-0.075		0.210	1.939	4.706	2.454	1.245	-0.209	0.000	0.080		0.487	1.612	0.145	16.504	0.957	-0.016			0.956	0.562	Complex
1.000	18.953	CAA42329	CAR2	6.928	8.054	-2.520	18.953	2.255	14.018		2.029	0.089		-0.075			0.637	2.736	0.850	-0.496	-0.080	0.217	0.187		0.419	2.268	-0.206	14.219	-0.668	-0.201	0.356		1.203	0.232	Complex
1.000	25.051	SAH1	TIF1	13.733	14.866	-2.075	25.051	4.438	14.864	0.000	2.331		1.169	-0.075			2.324	4.995	2.391	0.733	0.195	1.448	-0.091		-0.263	1.719	0.000	18.790	2.821	0.242			-0.284		Complex
1.000	19.334	RPS11A	TEF4	14.608	17.195	-0.834	19.334	6.324	7.191	0.680	1.163	-0.093	1.495	0.075			2.499	7.204	3.574	2.766	0.207				-0.382	1.862	0.474	12.348	3.344				0.316	5.141	Complex
1.000	22.817	ATP1	TEF4	11.865	13.956	-4.333	22.817	4.551	14.367	0.000	1.163	-0.093	0.683	-0.075			2.219	4.393	3.586	-0.598	-0.080				0.053	3.634	-0.206	15.909	0.133	-0.201			-0.298		Complex
1.000	21.981	SUB2	HSP60	13.072	14.051	0.735	21.981	3.215	14.014	0.000	2.029	-0.093	0.952	-0.075			1.939	3.561	2.818	1.626			0.080		-0.626	1.509		14.335	2.449	0.523			1.030		Complex
1.000	23.126	PGK1	SAH1	13.590	15.670	-0.782	23.126	1.681	13.797	-0.278	4.009		1.589	-0.075			2.404	2.962	1.479	0.832	-0.365	0.102	1.069		0.795	1.337	-0.206	18.003	1.719	-0.201			-0.157		Complex
