#0:PFC	1:FBS_max	2:Gene1	3:Gene2	4:FBS_PPI	5:FBS_Metabolic	6:FBS_Signaling	7:FBS_Complex	8:LLR_MEX	9:LLR_PIN	10:LLR_SCL	11:LLR_PHP	12:LLR_MIR	13:LLR_TFB	14:LLR_PEX	15:LLR_GIN	16:LLR_DOM	17:LLR_QMS	18:LLR_HSA	19:LLR_MMU	20:LLR_RNO	21:LLR_CFA	22:LLR_GGA	23:LLR_DRE	24:LLR_CIN	25:LLR_DME	26:LLR_CEL	27:LLR_BTA	28:LLR_SCE	29:LLR_ATH	30:LLR_SPO	31:LLR_BSU	32:LLR_ECO	33:LLR_PFA	34:LLR_OSA	35:Max_category
1.000	21.682	ACT1	RPS3	10.759	8.855	0.461	21.682	1.883	14.368	-0.278	2.850	-0.093	1.155	-0.075			1.872	3.077	1.976	0.418	-0.396	-0.303			-0.661	0.009	0.474	17.862	-0.034	-0.201			1.140	0.095	Complex
1.000	24.495	ENO1	TEF1	14.262	16.320	1.057	24.495	2.251	14.490	0.680	2.850	-0.093	2.031	-0.075			2.361	4.137	3.115	-0.924	-0.268	0.217	1.069		0.047	0.624	-0.206	19.103	0.472				1.410	0.910	Complex
0.999	13.942	BMH2	TEF2	13.942	9.981	2.761	12.242	-1.473	9.429	-0.668	2.607		1.726	-0.109			2.430	4.571	5.336	-0.319	-0.373	-0.386	0.608		1.660	-0.693	-0.016	9.038	-0.176				-0.564	-0.606	PPI
1.000	20.000	BAA09202	VMA2	7.924	5.440	0.975	20.000	1.242	13.911		4.009	-0.093	0.469	-0.075			0.536	2.438	0.256	0.004	-0.638		-0.091		-0.428	0.142	0.000	16.200	0.627	-0.016			-0.129	0.627	Complex
1.000	19.718	SSC1	BAA09202	8.367	6.881	-0.470	19.718	0.655	14.212		2.331	-0.093	0.469	-0.075			2.218	3.761	2.359	-1.198		-0.254	0.000		-0.384	0.414		14.522	0.884	0.242			1.238	-0.420	Complex
1.000	18.972	ENO1	LEU1	8.439	10.201	3.681	18.972	1.292	13.065	0.680	1.298		1.710				0.927											15.864	2.152	-0.016	0.113	1.720		-0.582	Complex
1.000	15.842	EHD3	PRP43	3.911	6.172	-4.704	15.842	2.051	12.053	-0.278	1.163	-0.093	-0.269	-0.075			1.290	2.168	0.288	0.708	0.177	-0.254			-0.022	1.019		13.647	-0.416	-0.201			0.210	-0.270	Complex
0.972	10.440	HSP82	LEU1	10.440	7.493	3.496	8.112	0.614	6.862	-0.273	0.619		2.618				0.000											11.050	-0.929	-0.343	0.099	-0.491		-0.952	PPI
1.000	22.740	SSC1	OLA1	10.776	13.561	-1.878	22.740	2.578	12.416	0.000	4.009	0.089	1.073	0.075			2.499	2.922	1.832	-0.525		1.448	-0.091		-0.052	0.667		18.367	2.496	0.242	0.825	0.208	0.900		Complex
1.000	19.009	BMH1	ENO1	13.154	13.500	-0.562	19.009	1.325	8.867	0.293	2.850	-0.093	2.890	-0.075			2.952	3.830	2.009	0.693	-0.102	-0.249	1.836		1.933	0.640	-0.206	12.653	0.472	0.242			-0.271	0.095	Complex
1.000	22.525	BMH1	OLA1	9.508	11.790	-1.560	22.525	3.128	13.736	-0.278	2.850	-0.093	0.683	0.000			2.499	5.549	2.747	1.786	0.469	-0.249	-0.206		0.500	1.273		16.462	0.259	0.242			-0.271		Complex
1.000	19.080	SSC1	ENO1	19.080	16.271	1.856	17.494	2.969	9.279	-0.273	2.607		2.321	-0.109			2.288	3.963	1.382	-1.311		-0.353	-0.212		2.722	0.710		10.829	1.103	3.736	0.484	2.657	1.239	0.598	PPI
1.000	19.843	BAA09202	KRS1	5.102	5.917	-4.683	19.843	1.313	13.480		2.850	-0.093		0.075			2.218	3.438	1.951	-0.595	-0.282	-0.303			-0.336	0.389	0.000	15.041	1.486	0.523			-0.305	0.520	Complex
1.000	19.436	BMH1	PRP43	8.236	10.179	-1.478	19.436	1.860	13.796	-0.278	2.331	0.089	-0.301	0.000			1.939	3.202	1.850	0.986	0.670	0.356	0.187		0.526	0.426	0.474	14.440	-0.841	0.084			-0.129	-0.233	Complex
1.000	19.828	PRP43	ATP2	6.551	7.533	-6.042	19.828	1.882	14.101	-0.278	2.029	-0.093	0.324	-0.075			1.939	4.870	0.876	0.914	-0.169	-0.177			0.446	0.558	0.000	14.252	-0.147	-0.201		0.858	-0.583	0.545	Complex
1.000	26.830	SSC1	HSP60	26.830	24.944	8.061	23.555	6.421	11.506	1.465	2.607		2.510	-0.109			2.430	8.270	5.616	1.802		1.368	1.039		1.041	1.673		18.756	4.175	1.012	3.123	7.095	3.365		PPI
1.000	16.691	HIS4	LEU2	6.757	10.127	-0.592	16.691	2.205	12.125	0.000	0.750		0.683				0.927											14.784	2.731	0.523	0.996	0.618			Complex
1.000	17.454	ATP1	BMH1	14.652	17.066	0.491	17.454	3.317	8.209	-0.278	2.029	-0.093	1.220	0.000			3.049	4.979	3.423	2.880	0.575	-0.105	1.943		0.004	0.859	0.000	10.582	-0.766	0.242			0.397		Complex
1.000	16.859	BMH1	TIF2	16.859	11.619	2.198	13.295	2.733	8.511	0.602	2.407		0.943	-0.109			1.772	2.621	2.673	1.441	-0.118	0.209	-0.503		1.264	0.864	0.760	12.154	1.951	-0.343			1.182	-0.606	PPI
1.000	25.539	ATP1	SSC1	23.927	25.539	4.769	22.918	6.809	4.747	3.320	2.651	-0.108	2.645	2.534			2.942	11.033	3.982	1.259		0.946	0.874		2.426	0.677		16.837	-0.923	0.177	1.717	-0.174	-0.880		Metabolic
1.000	14.906	EHD3	TEF1	4.166	3.815	-4.160	14.906	0.097	12.056	0.000	1.163	-0.093	0.364	-0.075			1.394	0.045	0.696	-0.729	0.236	-0.303			-0.259	0.391		13.941	-0.350				-0.416	-0.227	Complex
0.857	8.697	EHD3	KRS1	8.697	7.442	-2.938	1.682	4.430	-0.437	-0.668	0.974		3.214	-0.109			1.293	1.812	2.124	-0.832	-0.198	-0.339			0.720	3.112		5.385	-0.456	-0.343			-0.596	0.358	PPI
0.999	13.821	ATP1	SNU23	1.582	3.090	-5.728	13.821	1.151	12.058	-0.278	0.556	0.089	-0.038	-0.075			0.359	0.585	-0.963	0.869	0.230	0.295	-0.206		-0.503			11.687	-0.361	-0.201			-0.427		Complex
0.999	14.492	EHD3	VMA2	3.506	2.077	-1.228	14.492	1.355	12.053	-0.278	1.163	-0.093	-0.169	-0.075			0.536	-0.282	-0.197	-0.548	-0.655				0.100	1.184		14.103	-1.100	-0.201			-0.427	0.170	Complex
1.000	24.447	BMH1	TUB2	12.693	10.994	3.514	24.447	1.638	16.335	-0.278	4.009	-0.093	0.638	-0.075			2.273	4.869	2.784	-0.633	0.701	0.080	0.962		2.687	0.368	-0.059	17.286	2.158	0.523			0.621	-0.399	Complex
1.000	17.564	URA2	KAR2	8.778	6.144	-1.644	17.564	1.863	14.212	-0.278	0.556	-0.093	0.158	-0.075			1.222	2.785	3.517	0.630	0.877	-0.254			-0.413	0.610		12.319	0.281	0.084			-0.305		Complex
1.000	23.745	KAR2	RPP0	13.685	16.321	0.481	23.745	3.163	14.917	-0.278	1.364		2.155	-0.075			2.499	4.694	3.150	1.294	0.409	1.686			0.094	2.312		15.453	0.389	2.262			1.352		Complex
0.992	11.779	DPB4	ACT1	2.269	2.910	-1.256	11.779	-0.506	12.065	0.680	0.693		-0.373	-0.075			-0.704	-1.368			-0.199						-0.206	12.921		-0.201					Complex
1.000	19.463	HIS4	HSP60	7.535	8.658	-1.187	19.463	2.561	13.943	-0.278	0.601		1.710				0.927											13.551	3.435	0.523	-0.357	2.354			Complex
1.000	14.611	CDC48	LEU2	3.198	4.211	-2.522	14.611	-0.003	12.170	0.000	0.989		0.528				0.927											12.937	-0.458	0.958					Complex
0.998	13.173	BAA21512	LEU1	0.363	2.725	1.771	13.173	-0.620	12.179		1.268						0.346											13.459	-0.052	-0.201				-0.420	Complex
0.991	11.589	ARO8	LEU2	0.666	1.582	-1.504	11.589	-0.344	11.939	0.000	-0.229		0.528			-0.305												11.772		0.242	-0.455	-0.243			Complex
0.999	14.414	ARO8	OLA1	2.660	3.360	-1.681	14.414	1.339	11.939	0.000	1.233		0.683	-0.075	0.000		-0.704	-1.288	0.419	0.455	-0.632	0.022						15.020		-0.201	-0.606	0.208			Complex
1.000	19.617	KAR2	SAH1	8.878	9.563	0.507	19.617	2.324	13.469	-0.278	1.163		0.690	-0.075			2.324	5.380	2.549	0.857	0.522	0.246			0.619	1.056		13.965	-0.549	0.084			0.363		Complex
0.993	11.814	ARO8	TUB2	2.136	2.890	-1.030	11.814	-0.349	12.179	-0.278	0.601		0.440	-0.075			-0.704	-1.430	-0.547	-1.195	-0.633	0.120					-0.206	14.384		0.242					Complex
1.000	21.943	BMH2	ATP2	13.172	13.337	0.845	21.943	3.374	14.646	-0.278	2.029	-0.093	0.162	0.000			2.104	5.302	4.674	2.792	-0.252	-0.103			0.111	0.574	0.086	15.133	0.100	0.242			0.414	0.095	Complex
1.000	18.150	KAR2	KAP123	5.313	6.914	-1.377	18.150	1.549	13.157	0.680	0.556		1.925	-0.075			0.359	3.350	0.136	0.686	1.080							14.695	-0.661	0.084					Complex
0.819	8.416	HIS4	TUB2	7.292	5.326	0.805	8.416	1.334	4.397	-0.278	1.268		1.073			-0.305	0.927											6.948	1.922	0.242				-0.270	Complex
0.998	13.166	BMH2	VMA2	13.166	4.359	-1.375	12.962	2.235	7.918	-0.668	2.607		0.121	-0.109			1.062	1.040	1.630	-0.118	-0.606		-0.605		0.527	0.469	1.428	9.445	-0.663	0.510			-0.835	-0.164	PPI
0.997	12.831	ARO8	VMA2	1.405	3.041	0.063	12.831	1.481	12.179	-0.278	0.601		-0.373	-0.075			-0.704	-1.631	0.380	0.227	-0.615						0.145	13.681		-0.016					Complex
0.987	11.226	MSS4	LEU2	-0.434	-0.821	0.451	11.226	-1.018	12.170	-0.278	-0.175		0.528															11.324	-0.549	-0.201					Complex
1.000	17.280	HIS4	ENO1	5.527	9.071	0.140	17.280	1.965	12.125	-0.278	0.601		1.940				0.927											15.179	1.730	-0.201	-0.357	0.618		0.910	Complex
1.000	15.611	ARO8	KRS1	4.317	6.235	-2.614	15.611	1.998	11.939	0.000	1.233		1.220	-0.075			-0.704	-1.573	-0.392	-0.664	-0.752	0.119					-0.206	16.747		-0.016	-0.606	-0.243			Complex
1.000	22.953	BMH2	TUB1	11.816	10.155	-1.341	22.953	1.881	14.480	-0.278	4.009	0.089	0.443	-0.075			2.404	4.415	1.277	1.536	-0.060	0.274	0.791		-0.338	-0.267	-0.059	16.849	1.631	0.523			-0.190	0.095	Complex
1.000	16.250	ENO1	ACT1	16.035	16.250	1.471	14.384	4.308	6.883	-0.764	2.651	-0.211	0.803	-0.206			2.787	2.379	-0.039	-1.504	-0.796	-0.393	2.425		2.465	0.412	0.663	9.881	-0.420	4.247			-1.308	-0.871	Metabolic
1.000	22.730	BMH2	KRS1	10.728	11.987	-3.401	22.730	2.688	13.736	-0.278	2.850	0.089	1.220	-0.075			2.499	3.774	2.660	1.851	-0.219	1.176			0.565	0.403	0.757	16.862	0.144	0.242			-0.305	-0.227	Complex
0.998	12.903	BMH1	DPB4	0.693	1.942	0.318	12.903	1.274	12.065	-0.278	0.275		-0.544	0.000			0.112	0.776			0.207						0.474	11.832		-0.201					Complex
0.997	12.737	ARO8	TEF1	1.171	-0.154	-1.832	12.737	-0.064	12.190	0.000	1.233		0.158	-0.075			-0.704	-1.715	-0.742	-0.865	-0.657	-0.303					0.145	14.552							Complex
