yourlist:M20170427F725F458AC8690F874DD868E4ED79B88B1B382Z	isomap:M20170427F725F458AC8690F874DD868E4ED79B88B1B382Z	Entry	Entry name		Protein names	Gene names	Organism	Length
SDHA		D6REB7	D6REB7_HUMAN	unreviewed	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial	SDHA	Homo sapiens (Human)	89
SDHA		D6RFM5	D6RFM5_HUMAN	unreviewed	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial (EC 1.3.5.1)	SDHA	Homo sapiens (Human)	583
SDHA		H0Y8S2	H0Y8S2_HUMAN	unreviewed	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial (Fragment)	SDHA	Homo sapiens (Human)	101
SDHA		H0Y8X1	H0Y8X1_HUMAN	unreviewed	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial (Fragment)	SDHA	Homo sapiens (Human)	126
SDHA		P31040	SDHA_HUMAN	reviewed	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial (EC 1.3.5.1) (Flavoprotein subunit of complex II) (Fp)	SDHA SDH2 SDHF	Homo sapiens (Human)	664
SDHA		Q0QF12	Q0QF12_HUMAN	unreviewed	Succinate dehydrogenase (quinone) (EC 1.3.5.1) (Fragment)	SDHA	Homo sapiens (Human)	550
SDHB		A0A087WWT1	A0A087WWT1_HUMAN	unreviewed	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial (EC 1.3.5.1) (Fragment)	SDHB	Homo sapiens (Human)	200
SDHB		A0A087WXX8	A0A087WXX8_HUMAN	unreviewed	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial (Fragment)	SDHB	Homo sapiens (Human)	123
SDHB		P21912	SDHB_HUMAN	reviewed	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial (EC 1.3.5.1) (Iron-sulfur subunit of complex II) (Ip)	SDHB SDH SDH1	Homo sapiens (Human)	280
SDHB		Q70SX8	Q70SX8_HUMAN	unreviewed	Succinate dehydrogenase complex, subunit B, iron sulfur (Ip) (EC 1.3.5.1) (Fragment)	SDHB	Homo sapiens (Human)	24
SDHC		A0A087WZU7	A0A087WZU7_HUMAN	unreviewed	Succinate dehydrogenase cytochrome b560 subunit, mitochondrial (Fragment)	SDHC	Homo sapiens (Human)	32
SDHC		A0A0S2Z4B0	A0A0S2Z4B0_HUMAN	unreviewed	Succinate dehydrogenase complex subunit C integral membrane protein 15kDa isoform 4 (Fragment)	SDHC	Homo sapiens (Human)	95
SDHC		A0A0S2Z4B6	A0A0S2Z4B6_HUMAN	unreviewed	Succinate dehydrogenase complex subunit C integral membrane protein 15kDa isoform 3 (Fragment)	SDHC	Homo sapiens (Human)	114
SDHC		A0A0S2Z4B7	A0A0S2Z4B7_HUMAN	unreviewed	Succinate dehydrogenase complex subunit C integral membrane protein 15kDa isoform 1 (Fragment)	SDHC	Homo sapiens (Human)	169
SDHC		A0A0S2Z4C9	A0A0S2Z4C9_HUMAN	unreviewed	Succinate dehydrogenase complex subunit C integral membrane protein 15kDa isoform 2 (Fragment)	SDHC	Homo sapiens (Human)	116
SDHC		D3DVH1	D3DVH1_HUMAN	unreviewed	Succinate dehydrogenase complex, subunit C, integral membrane protein, 15kDa, isoform CRA_a	SDHC hCG_1995943	Homo sapiens (Human)	105
SDHC		D6RBX6	D6RBX6_HUMAN	unreviewed	Succinate dehydrogenase cytochrome b560 subunit, mitochondrial	SDHC	Homo sapiens (Human)	67
SDHC		Q6IAQ2	Q6IAQ2_HUMAN	unreviewed	SDHC protein	SDHC	Homo sapiens (Human)	169
SDHC		Q99643	C560_HUMAN	reviewed	Succinate dehydrogenase cytochrome b560 subunit, mitochondrial (Integral membrane protein CII-3) (QPs-1) (QPs1) (Succinate dehydrogenase complex subunit C) (Succinate-ubiquinone oxidoreductase cytochrome B large subunit) (CYBL)	SDHC CYB560 SDH3	Homo sapiens (Human)	169
SDHD		A0A0S2Z4H7	A0A0S2Z4H7_HUMAN	unreviewed	Succinate dehydrogenase complex subunit D integral membrane protein isoform 2	SDHD	Homo sapiens (Human)	85
SDHD		A0A0S2Z4J3	A0A0S2Z4J3_HUMAN	unreviewed	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit (Fragment)	SDHD	Homo sapiens (Human)	159
SDHD		E9PK73	E9PK73_HUMAN	unreviewed	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit	SDHD	Homo sapiens (Human)	131
SDHD		G3V173	G3V173_HUMAN	unreviewed	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit	SDHD hCG_2032955	Homo sapiens (Human)	104
SDHD		H0YD41	H0YD41_HUMAN	unreviewed	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit (Fragment)	SDHD	Homo sapiens (Human)	101
SDHD		H0YD96	H0YD96_HUMAN	unreviewed	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit (Fragment)	SDHD	Homo sapiens (Human)	55
SDHD		O14521	DHSD_HUMAN	reviewed	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial (CybS) (CII-4) (QPs3) (Succinate dehydrogenase complex subunit D) (Succinate-ubiquinone oxidoreductase cytochrome b small subunit) (Succinate-ubiquinone reductase membrane anchor subunit)	SDHD SDH4	Homo sapiens (Human)	159
SLC25A11		I3L1P8	I3L1P8_HUMAN	unreviewed	Mitochondrial 2-oxoglutarate/malate carrier protein (Fragment)	SLC25A11	Homo sapiens (Human)	296
SLC25A11		Q02978	M2OM_HUMAN	reviewed	Mitochondrial 2-oxoglutarate/malate carrier protein (OGCP) (Solute carrier family 25 member 11)	SLC25A11 SLC20A4	Homo sapiens (Human)	314
SLC25A11		Q6IBH0	Q6IBH0_HUMAN	unreviewed	SLC25A11 protein (Solute carrier family 25 (Mitochondrial carrier oxoglutarate carrier), member 11, isoform CRA_b) (cDNA FLJ76014, highly similar to Homo sapiens solute carrier family 25 (mitochondrial carrier; oxoglutarate carrier), member 11 (SLC25A11), mRNA)	SLC25A11 hCG_32694	Homo sapiens (Human)	314
SLC25A12		B4DGK6	B4DGK6_HUMAN	unreviewed	Calcium-binding mitochondrial carrier protein Aralar1 (cDNA FLJ57722, highly similar to Calcium-binding mitochondrial carrier protein Aralar1)	SLC25A12	Homo sapiens (Human)	210
SLC25A12		F8W9J0	F8W9J0_HUMAN	unreviewed	Calcium-binding mitochondrial carrier protein Aralar1	SLC25A12	Homo sapiens (Human)	87
SLC25A12		H0YFB2	H0YFB2_HUMAN	unreviewed	Calcium-binding mitochondrial carrier protein Aralar1 (Fragment)	SLC25A12	Homo sapiens (Human)	175
SLC25A12		O75746	CMC1_HUMAN	reviewed	Calcium-binding mitochondrial carrier protein Aralar1 (Mitochondrial aspartate glutamate carrier 1) (Solute carrier family 25 member 12)	SLC25A12 ARALAR1	Homo sapiens (Human)	678
SLC25A20		C9JPE1	C9JPE1_HUMAN	unreviewed	Mitochondrial carnitine/acylcarnitine carrier protein	SLC25A20	Homo sapiens (Human)	228
SLC25A20		F8WEF6	F8WEF6_HUMAN	unreviewed	Mitochondrial carnitine/acylcarnitine carrier protein	SLC25A20	Homo sapiens (Human)	76
SLC25A20		O43772	MCAT_HUMAN	reviewed	Mitochondrial carnitine/acylcarnitine carrier protein (Carnitine/acylcarnitine translocase) (CAC) (Solute carrier family 25 member 20)	SLC25A20 CAC CACT	Homo sapiens (Human)	301
SLC25A3		A0A024RBE8	A0A024RBE8_HUMAN	unreviewed	Solute carrier family 25 (Mitochondrial carrier phosphate carrier), member 3, isoform CRA_a (Solute carrier family 25 member 3 isoform 1)	SLC25A3 hCG_36721	Homo sapiens (Human)	361
SLC25A3		A0A024RBH9	A0A024RBH9_HUMAN	unreviewed	Solute carrier family 25 (Mitochondrial carrier phosphate carrier), member 3, isoform CRA_b (Solute carrier family 25 member 3 isoform 2)	SLC25A3 hCG_36721	Homo sapiens (Human)	362
SLC25A3		F8VVM2	F8VVM2_HUMAN	unreviewed	Phosphate carrier protein, mitochondrial	SLC25A3	Homo sapiens (Human)	324
SLC25A3		F8VWQ0	F8VWQ0_HUMAN	unreviewed	Phosphate carrier protein, mitochondrial	SLC25A3	Homo sapiens (Human)	156
SLC25A3		F8VWR4	F8VWR4_HUMAN	unreviewed	Phosphate carrier protein, mitochondrial (Fragment)	SLC25A3	Homo sapiens (Human)	154
SLC25A3		F8VY00	F8VY00_HUMAN	unreviewed	Phosphate carrier protein, mitochondrial	SLC25A3	Homo sapiens (Human)	104
SLC25A3		F8VYH5	F8VYH5_HUMAN	unreviewed	Phosphate carrier protein, mitochondrial	SLC25A3	Homo sapiens (Human)	122
SLC25A3		F8VZL5	F8VZL5_HUMAN	unreviewed	Phosphate carrier protein, mitochondrial (Fragment)	SLC25A3	Homo sapiens (Human)	153
SLC25A3		Q00325	MPCP_HUMAN	reviewed	Phosphate carrier protein, mitochondrial (Phosphate transport protein) (PTP) (Solute carrier family 25 member 3)	SLC25A3 PHC OK/SW-cl.48	Homo sapiens (Human)	362
SLC25A4		A0A0S2Z359	A0A0S2Z359_HUMAN	unreviewed	Solute carrier family 25 member 4 isoform 3 (Fragment)	SLC25A4	Homo sapiens (Human)	156
SLC25A4		A0A0S2Z3C4	A0A0S2Z3C4_HUMAN	unreviewed	Solute carrier family 25 member 4 isoform 2 (Fragment)	SLC25A4	Homo sapiens (Human)	176
SLC25A4		A0A0S2Z3H3	A0A0S2Z3H3_HUMAN	unreviewed	Solute carrier family 25 member 4 isoform 1 (Fragment)	SLC25A4	Homo sapiens (Human)	298
SLC25A4		P12235	ADT1_HUMAN	reviewed	ADP/ATP translocase 1 (ADP,ATP carrier protein 1) (ADP,ATP carrier protein, heart/skeletal muscle isoform T1) (Adenine nucleotide translocator 1) (ANT 1) (Solute carrier family 25 member 4)	SLC25A4 ANT1	Homo sapiens (Human)	298
SLC25A4		V9GYG0	V9GYG0_HUMAN	unreviewed	ADP/ATP translocase 1	SLC25A4	Homo sapiens (Human)	208
SLC25A5		P05141	ADT2_HUMAN	reviewed	ADP/ATP translocase 2 (ADP,ATP carrier protein 2) (ADP,ATP carrier protein, fibroblast isoform) (Adenine nucleotide translocator 2) (ANT 2) (Solute carrier family 25 member 5) [Cleaved into: ADP/ATP translocase 2, N-terminally processed]	SLC25A5 ANT2	Homo sapiens (Human)	298
SLC25A5		Q6NVC0	Q6NVC0_HUMAN	unreviewed	SLC25A5 protein (Fragment)	SLC25A5	Homo sapiens (Human)	323
SLC25A6		P12236	ADT3_HUMAN	reviewed	ADP/ATP translocase 3 (ADP,ATP carrier protein 3) (ADP,ATP carrier protein, isoform T2) (ANT 2) (Adenine nucleotide translocator 3) (ANT 3) (Solute carrier family 25 member 6) [Cleaved into: ADP/ATP translocase 3, N-terminally processed]	SLC25A6 ANT3 CDABP0051	Homo sapiens (Human)	298
SLC25A6		Q6I9V5	Q6I9V5_HUMAN	unreviewed	SLC25A6 protein (Solute carrier family 25 (Mitochondrial carrier adenine nucleotide translocator), member 6) (cDNA, FLJ92654, highly similar to Homo sapiens solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 6 (SLC25A6), mRNA)	SLC25A6 hCG_1746794	Homo sapiens (Human)	298
SUCLA2		A0A0S2Z511	A0A0S2Z511_HUMAN	unreviewed	Succinate-CoA ligase ADP-forming beta subunit isoform 2 (Fragment)	SUCLA2	Homo sapiens (Human)	315
SUCLA2		A0A0U1RQF8	A0A0U1RQF8_HUMAN	unreviewed	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial	SUCLA2	Homo sapiens (Human)	191
SUCLA2		A0A0U1RQL1	A0A0U1RQL1_HUMAN	unreviewed	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial (Fragment)	SUCLA2	Homo sapiens (Human)	80
SUCLA2		A0A0U1RQU7	A0A0U1RQU7_HUMAN	unreviewed	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial (Fragment)	SUCLA2	Homo sapiens (Human)	136
SUCLA2		A0A0U1RRI1	A0A0U1RRI1_HUMAN	unreviewed	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial (Fragment)	SUCLA2	Homo sapiens (Human)	104
SUCLA2		B4DRV2	B4DRV2_HUMAN	unreviewed	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial (EC 6.2.1.5) (ATP-specific succinyl-CoA synthetase subunit beta) (A-SCS) (Succinyl-CoA synthetase beta-A chain) (SCS-betaA)	SUCLA2	Homo sapiens (Human)	405
SUCLA2		B7ZAF6	B7ZAF6_HUMAN	unreviewed	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial (EC 6.2.1.5) (ATP-specific succinyl-CoA synthetase subunit beta) (A-SCS) (Succinyl-CoA synthetase beta-A chain) (SCS-betaA)	SUCLA2 hCG_30751	Homo sapiens (Human)	405
SUCLA2		E5KS55	E5KS55_HUMAN	unreviewed	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial (EC 6.2.1.5) (ATP-specific succinyl-CoA synthetase subunit beta) (A-SCS) (Succinyl-CoA synthetase beta-A chain) (SCS-betaA)	SUCLA2	Homo sapiens (Human)	463
SUCLA2		E5KS60	E5KS60_HUMAN	unreviewed	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial (EC 6.2.1.5) (ATP-specific succinyl-CoA synthetase subunit beta) (A-SCS) (Succinyl-CoA synthetase beta-A chain) (SCS-betaA)	SUCLA2	Homo sapiens (Human)	463
SUCLA2		Q5T9Q5	Q5T9Q5_HUMAN	unreviewed	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial (Fragment)	SUCLA2	Homo sapiens (Human)	298
SUCLA2		Q5T9Q8	Q5T9Q8_HUMAN	unreviewed	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial (Fragment)	SUCLA2	Homo sapiens (Human)	154
SUCLA2		Q7Z503	Q7Z503_HUMAN	unreviewed	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial (EC 6.2.1.5) (ATP-specific succinyl-CoA synthetase subunit beta) (A-SCS) (Succinyl-CoA synthetase beta-A chain) (SCS-betaA)	SUCLA2	Homo sapiens (Human)	403
SUCLA2		Q9P2R7	SUCB1_HUMAN	reviewed	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial (EC 6.2.1.5) (ATP-specific succinyl-CoA synthetase subunit beta) (A-SCS) (Succinyl-CoA synthetase beta-A chain) (SCS-betaA)	SUCLA2	Homo sapiens (Human)	463
SUCLG1		A8K4W7	A8K4W7_HUMAN	unreviewed	Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial (EC 6.2.1.4) (EC 6.2.1.5) (Succinyl-CoA synthetase subunit alpha) (SCS-alpha)	SUCLG1	Homo sapiens (Human)	333
SUCLG1		B2R8A1	B2R8A1_HUMAN	unreviewed	Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial (EC 6.2.1.4) (EC 6.2.1.5) (Succinyl-CoA synthetase subunit alpha) (SCS-alpha)	SUCLG1	Homo sapiens (Human)	333
SUCLG1		H7C233	H7C233_HUMAN	unreviewed	Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial (Fragment)	SUCLG1	Homo sapiens (Human)	105
SUCLG1		P53597	SUCA_HUMAN	reviewed	Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial (EC 6.2.1.4) (EC 6.2.1.5) (Succinyl-CoA synthetase subunit alpha) (SCS-alpha)	SUCLG1	Homo sapiens (Human)	346
SUCLG1		Q6IAL5	Q6IAL5_HUMAN	unreviewed	Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial (EC 6.2.1.4) (EC 6.2.1.5) (Succinyl-CoA synthetase subunit alpha) (SCS-alpha)	SUCLG1 tmp_locus_1	Homo sapiens (Human)	333
SUPV3L1		B1AR60	B1AR60_HUMAN	unreviewed	ATP-dependent RNA helicase SUPV3L1, mitochondrial (Fragment)	SUPV3L1	Homo sapiens (Human)	263
SUPV3L1		Q8IYB8	SUV3_HUMAN	reviewed	ATP-dependent RNA helicase SUPV3L1, mitochondrial (EC 3.6.4.13) (Suppressor of var1 3-like protein 1) (SUV3-like protein 1)	SUPV3L1 SUV3	Homo sapiens (Human)	786
SURF1		A0A087WYS9	A0A087WYS9_HUMAN	unreviewed	SURF1-like protein	SURF1	Homo sapiens (Human)	191
SURF1		A0A0S2Z4J4	A0A0S2Z4J4_HUMAN	unreviewed	Surfeit 1 isoform 2	SURF1	Homo sapiens (Human)	53
SURF1		A0A0S2Z523	A0A0S2Z523_HUMAN	unreviewed	SURF1-like protein (Fragment)	SURF1	Homo sapiens (Human)	238
SURF1		E5KRX5	E5KRX5_HUMAN	unreviewed	SURF1-like protein	SURF1	Homo sapiens (Human)	300
SURF1		Q15526	SURF1_HUMAN	reviewed	Surfeit locus protein 1	SURF1 SURF-1	Homo sapiens (Human)	300
TCIRG1		A0A024R5E5	A0A024R5E5_HUMAN	unreviewed	V-type proton ATPase subunit a	TCIRG1 hCG_19345	Homo sapiens (Human)	830
TCIRG1		E9PM12	E9PM12_HUMAN	unreviewed	V-type proton ATPase subunit a (Fragment)	TCIRG1	Homo sapiens (Human)	217
TCIRG1		E9PMC5	E9PMC5_HUMAN	unreviewed	V-type proton ATPase subunit a	TCIRG1	Homo sapiens (Human)	174
TCIRG1		E9PNA6	E9PNA6_HUMAN	unreviewed	V-type proton ATPase subunit a (Fragment)	TCIRG1	Homo sapiens (Human)	299
TCIRG1		H0YCE3	H0YCE3_HUMAN	unreviewed	V-type proton ATPase subunit a (Fragment)	TCIRG1	Homo sapiens (Human)	290
TCIRG1		H0YEL3	H0YEL3_HUMAN	unreviewed	V-type proton ATPase subunit a (Fragment)	TCIRG1	Homo sapiens (Human)	104
TCIRG1		Q13488	VPP3_HUMAN	reviewed	V-type proton ATPase 116 kDa subunit a isoform 3 (V-ATPase 116 kDa isoform a3) (Osteoclastic proton pump 116 kDa subunit) (OC-116 kDa) (OC116) (T-cell immune regulator 1) (T-cell immune response cDNA7 protein) (TIRC7) (Vacuolar proton translocating ATPase 116 kDa subunit a isoform 3)	TCIRG1 ATP6N1C ATP6V0A3	Homo sapiens (Human)	830
TCIRG1		Q64F87	Q64F87_HUMAN	unreviewed	V-type proton ATPase subunit a (Fragment)	TCIRG1	Homo sapiens (Human)	218
TCIRG1		Q6QBN4	Q6QBN4_HUMAN	unreviewed	T-cell immune regulator 1 transcript variant 8 (Fragment)	TCIRG1	Homo sapiens (Human)	44
TCIRG1		Q6QBN5	Q6QBN5_HUMAN	unreviewed	V-type proton ATPase subunit a (Fragment)	TCIRG1	Homo sapiens (Human)	95
TCIRG1		Q6QBN6	Q6QBN6_HUMAN	unreviewed	T-cell immune regulator 1 transcript variant 6 (Fragment)	TCIRG1	Homo sapiens (Human)	60
TCIRG1		Q6QBN7	Q6QBN7_HUMAN	unreviewed	V-type proton ATPase subunit a (Fragment)	TCIRG1	Homo sapiens (Human)	45
TCIRG1		Q6QBN8	Q6QBN8_HUMAN	unreviewed	V-type proton ATPase subunit a (Fragment)	TCIRG1	Homo sapiens (Human)	125
TCIRG1		Q8TCH1	Q8TCH1_HUMAN	unreviewed	V-type proton ATPase subunit a (Fragment)	TCIRG1	Homo sapiens (Human)	61
TIMM10		P62072	TIM10_HUMAN	reviewed	Mitochondrial import inner membrane translocase subunit Tim10	TIMM10 TIM10	Homo sapiens (Human)	90
TIMM13		K7EIT2	K7EIT2_HUMAN	unreviewed	Mitochondrial import inner membrane translocase subunit Tim13 (Translocase of inner mitochondrial membrane 13 homolog (Yeast), isoform CRA_b)	TIMM13 hCG_2039527	Homo sapiens (Human)	80
TIMM13		Q9Y5L4	TIM13_HUMAN	reviewed	Mitochondrial import inner membrane translocase subunit Tim13	TIMM13 TIM13B TIMM13A TIMM13B	Homo sapiens (Human)	95
TIMM17A		A0A024R9A5	A0A024R9A5_HUMAN	unreviewed	Translocase of inner mitochondrial membrane 17 homolog A (Yeast), isoform CRA_a	TIMM17A hCG_17677	Homo sapiens (Human)	105
TIMM17A		A0PJ74	A0PJ74_HUMAN	unreviewed	TIMM17A protein (Fragment)	TIMM17A	Homo sapiens (Human)	134
TIMM17A		Q99595	TI17A_HUMAN	reviewed	Mitochondrial import inner membrane translocase subunit Tim17-A (Inner membrane preprotein translocase Tim17a)	TIMM17A MIMT17 TIM17 TIM17A TIMM17	Homo sapiens (Human)	171
TIMM50		A0A024R0M6	A0A024R0M6_HUMAN	unreviewed	Translocase of inner mitochondrial membrane 50 homolog (Yeast), isoform CRA_b	TIMM50 hCG_1996416	Homo sapiens (Human)	456
TIMM50		M0QXC3	M0QXC3_HUMAN	unreviewed	Mitochondrial import inner membrane translocase subunit TIM50 (Fragment)	TIMM50	Homo sapiens (Human)	111
TIMM50		M0R003	M0R003_HUMAN	unreviewed	Mitochondrial import inner membrane translocase subunit TIM50 (Fragment)	TIMM50	Homo sapiens (Human)	257
TIMM50		M0R047	M0R047_HUMAN	unreviewed	Mitochondrial import inner membrane translocase subunit TIM50 (Fragment)	TIMM50	Homo sapiens (Human)	227
TIMM50		M0R0C3	M0R0C3_HUMAN	unreviewed	Mitochondrial import inner membrane translocase subunit TIM50 (Fragment)	TIMM50	Homo sapiens (Human)	104
TIMM50		M0R1Y4	M0R1Y4_HUMAN	unreviewed	Mitochondrial import inner membrane translocase subunit TIM50 (Fragment)	TIMM50	Homo sapiens (Human)	256
TIMM50		M0R2D2	M0R2D2_HUMAN	unreviewed	Mitochondrial import inner membrane translocase subunit TIM50	TIMM50	Homo sapiens (Human)	141
TIMM50		M0R2F8	M0R2F8_HUMAN	unreviewed	Mitochondrial import inner membrane translocase subunit TIM50	TIMM50	Homo sapiens (Human)	157
TIMM50		M0R2Q2	M0R2Q2_HUMAN	unreviewed	Mitochondrial import inner membrane translocase subunit TIM50 (Fragment)	TIMM50	Homo sapiens (Human)	200
TIMM50		M0R2Z3	M0R2Z3_HUMAN	unreviewed	Mitochondrial import inner membrane translocase subunit TIM50 (Fragment)	TIMM50	Homo sapiens (Human)	116
TIMM50		M0R303	M0R303_HUMAN	unreviewed	Mitochondrial import inner membrane translocase subunit TIM50 (Fragment)	TIMM50	Homo sapiens (Human)	117
TIMM50		Q0VAB1	Q0VAB1_HUMAN	unreviewed	Translocase of inner mitochondrial membrane 50 homolog (S. cerevisiae)	TIMM50	Homo sapiens (Human)	456
TIMM50		Q3ZCQ8	TIM50_HUMAN	reviewed	Mitochondrial import inner membrane translocase subunit TIM50	TIMM50 TIM50 PRO1512	Homo sapiens (Human)	353
TIMM8B		E9PIR3	E9PIR3_HUMAN	unreviewed	Mitochondrial import inner membrane translocase subunit Tim8 B	TIMM8B	Homo sapiens (Human)	32
TIMM8B		G3XAN8	G3XAN8_HUMAN	unreviewed	Mitochondrial import inner membrane translocase subunit Tim8 B (Translocase of inner mitochondrial membrane 8 homolog B (Yeast))	TIMM8B hCG_39462	Homo sapiens (Human)	98
TIMM8B		Q9Y5J9	TIM8B_HUMAN	reviewed	Mitochondrial import inner membrane translocase subunit Tim8 B (DDP-like protein) (Deafness dystonia protein 2)	TIMM8B DDP2 DDPL TIM8B	Homo sapiens (Human)	83
TIMM9		A0A024R648	A0A024R648_HUMAN	unreviewed	Translocase of inner mitochondrial membrane 9 homolog (Yeast), isoform CRA_a	TIMM9 hCG_22226	Homo sapiens (Human)	89
TIMM9		G3V2F3	G3V2F3_HUMAN	unreviewed	Mitochondrial import inner membrane translocase subunit Tim9 (Fragment)	TIMM9	Homo sapiens (Human)	44
TIMM9		G3V502	G3V502_HUMAN	unreviewed	Mitochondrial import inner membrane translocase subunit Tim9	TIMM9	Homo sapiens (Human)	66
TIMM9		Q9Y5J7	TIM9_HUMAN	reviewed	Mitochondrial import inner membrane translocase subunit Tim9	TIMM9 TIM9 TIM9A TIMM9A	Homo sapiens (Human)	89
TOMM22		Q9NS69	TOM22_HUMAN	reviewed	Mitochondrial import receptor subunit TOM22 homolog (hTom22) (1C9-2) (Translocase of outer membrane 22 kDa subunit homolog)	TOMM22 TOM22	Homo sapiens (Human)	142
TOMM70A		O94826	TOM70_HUMAN	reviewed	Mitochondrial import receptor subunit TOM70 (Mitochondrial precursor proteins import receptor) (Translocase of outer membrane 70 kDa subunit) (Translocase of outer mitochondrial membrane protein 70)	TOMM70 KIAA0719 TOM70 TOMM70A	Homo sapiens (Human)	608
UQCR10		Q9UDW1	QCR9_HUMAN	reviewed	Cytochrome b-c1 complex subunit 9 (Complex III subunit 9) (Complex III subunit X) (Cytochrome c1 non-heme 7 kDa protein) (Ubiquinol-cytochrome c reductase complex 7.2 kDa protein)	UQCR10 UCRC HSPC119	Homo sapiens (Human)	63
UQCR11		O14957	QCR10_HUMAN	reviewed	Cytochrome b-c1 complex subunit 10 (Complex III subunit 10) (Complex III subunit XI) (Ubiquinol-cytochrome c reductase complex 6.4 kDa protein)	UQCR11 UQCR	Homo sapiens (Human)	56
UQCRB		B7Z2R2	B7Z2R2_HUMAN	unreviewed	Cytochrome b-c1 complex subunit 7 (cDNA FLJ52271, moderately similar to Ubiquinol-cytochrome c reductase complex 14 kDa protein (EC 1.10.2.2))	UQCRB	Homo sapiens (Human)	161
UQCRB		E5RHG9	E5RHG9_HUMAN	unreviewed	Cytochrome b-c1 complex subunit 7	UQCRB	Homo sapiens (Human)	76
UQCRB		E5RIT7	E5RIT7_HUMAN	unreviewed	Cytochrome b-c1 complex subunit 7	UQCRB	Homo sapiens (Human)	26
UQCRB		P14927	QCR7_HUMAN	reviewed	Cytochrome b-c1 complex subunit 7 (Complex III subunit 7) (Complex III subunit VII) (QP-C) (Ubiquinol-cytochrome c reductase complex 14 kDa protein)	UQCRB UQBP	Homo sapiens (Human)	111
UQCRC1		F8WEF1	F8WEF1_HUMAN	unreviewed	Cytochrome b-c1 complex subunit 1, mitochondrial	UQCRC1	Homo sapiens (Human)	68
UQCRC1		F8WER5	F8WER5_HUMAN	unreviewed	Cytochrome b-c1 complex subunit 1, mitochondrial	UQCRC1	Homo sapiens (Human)	121
UQCRC1		P31930	QCR1_HUMAN	reviewed	Cytochrome b-c1 complex subunit 1, mitochondrial (Complex III subunit 1) (Core protein I) (Ubiquinol-cytochrome-c reductase complex core protein 1)	UQCRC1	Homo sapiens (Human)	480
UQCRC2		A0A087WVZ4	A0A087WVZ4_HUMAN	unreviewed	Cytochrome b-c1 complex subunit 2, mitochondrial (Fragment)	UQCRC2	Homo sapiens (Human)	70
UQCRC2		H3BP04	H3BP04_HUMAN	unreviewed	Cytochrome b-c1 complex subunit 2, mitochondrial (Fragment)	UQCRC2	Homo sapiens (Human)	176
UQCRC2		H3BRG4	H3BRG4_HUMAN	unreviewed	Cytochrome b-c1 complex subunit 2, mitochondrial	UQCRC2	Homo sapiens (Human)	412
UQCRC2		H3BSJ9	H3BSJ9_HUMAN	unreviewed	Cytochrome b-c1 complex subunit 2, mitochondrial	UQCRC2	Homo sapiens (Human)	336
UQCRC2		H3BUE4	H3BUE4_HUMAN	unreviewed	Cytochrome b-c1 complex subunit 2, mitochondrial	UQCRC2	Homo sapiens (Human)	116
UQCRC2		H3BUI9	H3BUI9_HUMAN	unreviewed	Cytochrome b-c1 complex subunit 2, mitochondrial (Ubiquinol-cytochrome c reductase core protein II, isoform CRA_b)	UQCRC2 hCG_18625	Homo sapiens (Human)	132
UQCRC2		P22695	QCR2_HUMAN	reviewed	Cytochrome b-c1 complex subunit 2, mitochondrial (Complex III subunit 2) (Core protein II) (Ubiquinol-cytochrome-c reductase complex core protein 2)	UQCRC2	Homo sapiens (Human)	453
